0	0	-0.00000636561	-0.00011805184	0.00011822334
1	0	-0.00000636561	-0.00011805184	0.00011822334
2	0	0.00000493280	-0.00006470182	0.00006488959
3	0	-0.00000167236	-0.00000427515	0.00000459061
4	0	-0.00000297336	-0.00000011265	0.00000297550
5	0	-0.00000287062	0.00000053198	0.00000291950
6	0	0.00000000005	-0.00000000016	0.00000000017
7	0	0.00000000005	-0.00000000016	0.00000000017
8	0	-0.00000000051	0.00000000096	0.00000000109
9	0	-0.00000000051	0.00000000096	0.00000000109
10	0	-0.00001622252	-0.00009257578	0.00009398641
11	0	-0.00003244452	-0.00018515252	0.00018797367
12	0	-0.00002867248	-0.00014864234	0.00015138249
13	0	-0.00002490044	-0.00011213217	0.00011486364
14	0	-0.00002112840	-0.00007562199	0.00007851812
15	0	-0.00001735635	-0.00003911182	0.00004278993
16	0	-0.00001301727	-0.00005548219	0.00005698879
17	0	-0.00000867818	-0.00007185254	0.00007237471
18	0	-0.00000433909	-0.00008822290	0.00008832954
19	0	0.00000000000	-0.00010459327	0.00010459327
20	0	-0.00000898568	-0.00022993382	0.00023010933
21	0	0.00000000000	-0.00012967897	0.00012967897
22	0	0.00000000000	-0.00012967897	0.00012967897
23	0	-0.00014670368	-0.00056240859	0.00058122749
24	0	-0.00029340736	-0.00099513819	0.00103749116
25	0	-0.00002378807	-0.00119052618	0.00119076381
26	0	0.00051428954	-0.00186116295	0.00193091203
27	0	0.00060563738	-0.00213928660	0.00222336318
28	0	0.00027035901	-0.00188908004	0.00190832843
29	0	0.00004191477	-0.00160996488	0.00161051040
30	0	-0.00020788288	-0.00105900900	0.00107921979
31	0	-0.00014375556	-0.00048641887	0.00050721689
32	0	0.00006449528	-0.00011882725	0.00013520191
33	0	0.00003984852	0.00000374549	0.00004002416
34	0	-0.00001337494	-0.00005909479	0.00006058946
35	0	-0.00002856715	-0.00008313134	0.00008790279
36	0	-0.00005772527	0.00002858287	0.00006441419
37	0	-0.00005626773	0.00004128739	0.00006979044
38	0	-0.00003138917	0.00000272819	0.00003150751
39	0	-0.00000651060	-0.00003583101	0.00003641770
40	0	0.00007432781	-0.00001631939	0.00007609826
41	0	0.00015516621	0.00000319223	0.00015519905
42	0	0.00016906136	-0.00008041601	0.00018721238
43	0	0.00039176157	-0.00020690676	0.00044304349
44	0	0.00055687153	-0.00057084870	0.00079747987
45	0	0.00055687153	-0.00057084870	0.00079747987
46	0	0.00079466554	-0.00116360375	0.00140906600
47	0	0.00089159142	-0.00147335648	0.00172212502
48	0	0.00096881686	-0.00189079926	0.00212455359
49	0	0.00086212880	-0.00195936998	0.00214065336
50	0	0.00086212880	-0.00195936998	0.00214065336
51	0	0.00081581867	-0.00184635108	0.00201855701
52	0	0.00079266354	-0.00178984168	0.00195751086
53	0	0.00075227996	-0.00131200167	0.00151237347
54	0	0.00051529863	-0.00021312918	0.00055763494
55	0	0.00064224325	-0.00012637427	0.00065455851
56	0	0.00050396778	-0.00020107026	0.00054259817
57	0	0.00049653259	-0.00025858453	0.00055983084
58	0	0.00053746062	-0.00016429246	0.00056201062
59	0	0.00072895223	-0.00008534537	0.00073393133
60	0	0.00052331929	-0.00009925841	0.00053264934
61	0	0.00047075358	-0.00003736394	0.00047223405
62	0	0.00042014642	-0.00010688414	0.00043352881
63	0	0.00028474288	-0.00006974530	0.00029316022
64	0	0.00015005223	-0.00003126802	0.00015327544
65	0	0.00012302042	-0.00001425393	0.00012384344
66	0	0.00005702675	-0.00012773371	0.00013988550
67	0	0.00000000000	0.00007611531	0.00007611531
68	0	-0.00000371166	0.00001246901	0.00001300971
69	0	-0.00000742332	-0.00005117730	0.00005171287
70	0	-0.00002384118	-0.00008246474	0.00008584192
71	0	-0.00004025904	-0.00011375218	0.00012066627
72	0	-0.00007363863	-0.00011182264	0.00013389156
73	0	-0.00010701821	-0.00010989310	0.00015339293
74	0	-0.00014039779	-0.00010796357	0.00017710921
75	0	-0.00017377739	-0.00010603403	0.00020357258
76	0	-0.00017377739	-0.00010603403	0.00020357258
77	0	-0.00017377739	-0.00010603403	0.00020357258
78	0	-0.00017377739	-0.00010603403	0.00020357258
0	1	-0.00000636561	-0.00011805184	0.00011822334
