>>*HEADER*<<
FileID:DSExport.TAB
Version:2
GridSize:{Width=79, Height=63}
Originator:entrance_30aug.Project 2011-08-30 16:12:36.Run 18:57:36.Vector Masking
CameraInfo:NanoSense.0
TimeStamp:0.0475
>>*DATA*<<
x	y	x (pix)[pix]	y (pix)[pix]	x (mm)[mm]	y (mm)[mm]	U pix[pix]	V pix[pix]	U[m/s]	V[m/s]	Length[m/s]	Status
77	6	1247.5	111.5	14.97	1.338	-0.0520150812614399	-0.00947903345149825	-0.000249672390054911	-4.54993605671916E-05	0.000253784345789403	17
78	6	1263.5	111.5	15.162	1.338	-0.0520150812614399	-0.00947903345149825	-0.000249672390054911	-4.54993605671916E-05	0.000253784345789403	17
0	7	15.5	127.5	0.186	1.53	0.0142012565144493	-0.057226122104718	6.81660312693566E-05	-0.000274685386102647	0.00028301708280133	0
1	7	31.5	127.5	0.378	1.53	-0.00877339516591746	-0.0806449255226956	-4.21122967964038E-05	-0.000387095642508939	0.000389379611678471	0
2	7	47.5	127.5	0.57	1.53	0.00384134106449589	-0.0999737252035023	1.84384371095803E-05	-0.000479873880976811	0.00048022798503085	16
3	7	63.5	127.5	0.762	1.53	-0.00413809440639549	-0.153346930649908	-1.98628531506984E-05	-0.000736065267119557	0.000736333219673723	16
4	7	79.5	127.5	0.954	1.53	0.00357267746646054	-0.0906905370356981	1.71488518390106E-05	-0.000435314577771351	0.000435652229122778	16
5	7	95.5	127.5	1.146	1.53	0.0250317164803467	-0.0317754953963837	0.000120152239105664	-0.000152522377902642	0.000194163941871762	0
6	7	111.5	127.5	1.338	1.53	0.0117033005153644	-0.00404762810527851	5.61758424737491E-05	-1.94286149053369E-05	5.9440696116174E-05	1
7	7	127.5	127.5	1.53	1.53	0.000699345766482414	-0.0404066061795068	3.35685967911559E-06	-0.000193951709661633	0.000193980757261063	17
8	7	143.5	127.5	1.722	1.53	-0.0164257047193435	-0.0693186848366167	-7.8843382652849E-05	-0.00033272968721576	0.000341943451089272	17
9	7	159.5	127.5	1.914	1.53	-0.00671842902496185	-0.0243391165592281	-3.22484593198169E-05	-0.000116827759484295	0.000121196899773147	17
10	7	175.5	127.5	2.106	1.53	-0.0106708012026502	-0.0327543693856569	-5.12198457727209E-05	-0.000157220973051153	0.000165353884043081	17
11	7	191.5	127.5	2.298	1.53	-0.0146231726224263	-0.0411696237279102	-7.0191228587646E-05	-0.000197614193893969	0.000209709747505943	17
12	7	207.5	127.5	2.49	1.53	-0.0113752222811551	-0.0328263467963552	-5.46010669495445E-05	-0.000157566464622505	0.000166758709774524	17
13	7	223.5	127.5	2.682	1.53	-0.00812727042405944	-0.0244830728964492	-3.90108980354853E-05	-0.000117518749902956	0.000123824499774029	17
14	7	239.5	127.5	2.874	1.53	-0.00487931932487603	-0.0161397974807187	-2.34207327594049E-05	-7.74710279074498E-05	8.0933867373457E-05	17
15	7	255.5	127.5	3.066	1.53	-0.00163136765725843	-0.00779652130707594	-7.83056475484045E-06	-3.74233022739645E-05	3.82337716877143E-05	17
16	7	271.5	127.5	3.258	1.53	-0.00357764482335673	0.00284990051113709	-1.71726951521123E-05	1.3679522453458E-05	2.19551996880476E-05	17
17	7	287.5	127.5	3.45	1.53	-0.00552392217893309	0.0134963223293501	-2.65148264588788E-05	6.47823471808806E-05	6.99984894723351E-05	17
18	7	303.5	127.5	3.642	1.53	-0.00107993088249714	0.00204021034733159	-5.18366823598626E-06	9.79300966719165E-06	1.10803183493292E-05	17
19	7	319.5	127.5	3.834	1.53	0.00336406060341687	-0.00941590163468694	1.6147490896401E-05	-4.51963278464973E-05	4.79942654184583E-05	17
20	7	335.5	127.5	4.026	1.53	0.00421303032756744	-0.0172172349266475	2.02225455723237E-05	-8.2642727647908E-05	8.50809719179971E-05	17
21	7	351.5	127.5	4.218	1.53	-0.00555314765430618	0.0287462383615396	-2.66551087406697E-05	0.00013798194413539	0.000140532956025834	17
22	7	367.5	127.5	4.41	1.53	-0.0107394657788973	-0.00452901872449729	-5.1549435738707E-05	-2.1739289877587E-05	5.59458760710817E-05	1
23	7	383.5	127.5	4.602	1.53	0.0157612415326488	-0.0393941324243012	7.5653959356714E-05	-0.000189091835636646	0.000203664537587631	1
24	7	399.5	127.5	4.794	1.53	0.0173900737839479	-0.0136733130299641	8.34723541629501E-05	-6.56319025438279E-05	0.000106184653039069	0
25	7	415.5	127.5	4.986	1.53	0.0115166767500341	-0.00405641003453638	5.52800484001637E-05	-1.94707681657746E-05	5.86088266738874E-05	1
26	7	431.5	127.5	5.178	1.53	0.00170778074940851	0.00214850198669107	8.19734759716084E-06	1.03128095361171E-05	1.31738585143802E-05	1
27	7	447.5	127.5	5.37	1.53	-0.00966847513457954	-0.00663871181435146	-4.64086806459818E-05	-3.1865816708887E-05	5.62956118523026E-05	17
28	7	463.5	127.5	5.562	1.53	-0.0361687640785628	-0.00435278176761737	-0.000173610067577101	-2.08933524845634E-05	0.00017486276831324	17
29	7	479.5	127.5	5.754	1.53	0.0403643449923644	-0.0219076961608759	0.000193748855963349	-0.000105156941572204	0.000220446368869906	17
30	7	495.5	127.5	5.946	1.53	0.0349137796244274	-0.0131332687184719	0.000167586142197251	-6.30396898486651E-05	0.000179050600537315	17
31	7	511.5	127.5	6.138	1.53	0.0294632172881393	-0.00435884392876081	0.000141423442983069	-2.09224508580519E-05	0.000142962719528879	17
32	7	527.5	127.5	6.33	1.53	0.0214567307921243	-0.000580460219149851	0.000102992307802197	-2.78620905191929E-06	0.000103029988000113	17
33	7	543.5	127.5	6.522	1.53	0.0134502427802848	0.00319792358520014	6.4561165345367E-05	1.53500332089607E-05	6.6360889010531E-05	17
34	7	559.5	127.5	6.714	1.53	0.00386660114296925	0.000217949510291267	1.85596854862524E-05	1.04615764939808E-06	1.85891465962266E-05	17
35	7	575.5	127.5	6.906	1.53	-0.00571704125225854	-0.0027620245646176	-2.7441798010841E-05	-1.32577179101645E-05	3.04765378980831E-05	17
36	7	591.5	127.5	7.098	1.53	-0.0133085298633281	-0.00988989313555066	-6.38809433439747E-05	-4.74714870506432E-05	7.95884225582809E-05	17
37	7	607.5	127.5	7.29	1.53	0.0290196445954886	0.0152045943953757	0.000139294294058345	7.29820530978031E-05	0.000157255462326697	17
38	7	623.5	127.5	7.482	1.53	0.00163865649938089	0.0113649578755333	7.86555119702825E-06	5.455179780256E-05	5.51159281798326E-05	17
39	7	639.5	127.5	7.674	1.53	-0.00909380105440505	-0.0208121703811533	-4.36502450611442E-05	-9.98984178295359E-05	0.000109018520347428	1
40	7	655.5	127.5	7.866	1.53	-0.0484074826090364	-0.064113016075377	-0.000232355916523375	-0.00030774247716181	0.00038560952295438	1
41	7	671.5	127.5	8.058	1.53	-0.0292428800700388	-0.0354651274392381	-0.000140365824336186	-0.000170232611708343	0.000220639313656067	0
42	7	687.5	127.5	8.25	1.53	-0.0106001883708544	-0.161605020433921	-5.08809041801012E-05	-0.00077570409808282	0.000777371027368956	16
43	7	703.5	127.5	8.442	1.53	0.0387122266450509	-0.298443725720669	0.000185818687896244	-0.00143252988345921	0.0014445312221531	16
44	7	719.5	127.5	8.634	1.53	0.0996663023518825	-0.395781181785943	0.000478398251289036	-0.00189974967257253	0.00195905939299344	16
45	7	735.5	127.5	8.826	1.53	0.178863877711895	-0.491295223972494	0.000858546613017097	-0.00235821707506797	0.00250963942825763	16
46	7	751.5	127.5	9.018	1.53	0.246038398472592	-0.498657173011452	0.00118098431266844	-0.00239355443045497	0.00266904978565773	0
47	7	767.5	127.5	9.21	1.53	0.208912414463056	-0.45020890360724	0.00100277958942267	-0.00216100273731475	0.0023823307359904	16
48	7	783.5	127.5	9.402	1.53	0.153452022762697	-0.274665914427411	0.000736569709260948	-0.00131839638925157	0.001510199978742	16
49	7	799.5	127.5	9.594	1.53	0.109382199298125	-0.149961852002889	0.000525034556630999	-0.000719816889613867	0.000890953220000967	16
50	7	815.5	127.5	9.786	1.53	0.0619334969087504	-0.0263583478954388	0.000297280785162002	-0.000126520069898106	0.000323083879686929	0
51	7	831.5	127.5	9.978	1.53	0.00740091915455802	0.0198062783359395	3.55244119418785E-05	9.50701360125095E-05	0.000101490465587923	1
52	7	847.5	127.5	10.17	1.53	-0.0377609588516255	0.0273497001520203	-0.000181252602487803	0.000131278560729697	0.000223800282430256	1
53	7	863.5	127.5	10.362	1.53	2.31481878975728E-11	-2.31481878975728E-11	1.1111130190835E-13	-1.1111130190835E-13	1.57135110091719E-13	1
54	7	879.5	127.5	10.554	1.53	0.00741493371000009	0.017497830716214	3.55916818080004E-05	8.39895874378271E-05	9.12196174728789E-05	17
55	7	895.5	127.5	10.746	1.53	0.0250367672075906	-0.00067420567499236	0.000120176482596435	-3.23618723996333E-06	0.000120220047733742	17
56	7	911.5	127.5	10.938	1.53	0.0211838065903673	0.00292894109558498	0.000101682271633763	1.40589172588079E-05	0.000102649586063911	17
57	7	927.5	127.5	11.13	1.53	0.017330845973144	0.00653208796090136	8.31880606710911E-05	3.13540222123265E-05	8.89006644919384E-05	17
58	7	943.5	127.5	11.322	1.53	0.012757271482163	0.0029899556845218	6.12349031143822E-05	1.43517872857046E-05	6.28942537734719E-05	17
59	7	959.5	127.5	11.514	1.53	0.00818369699118193	-0.000552176970813889	3.92817455576733E-05	-2.65044945990667E-06	3.93710606460799E-05	17
60	7	975.5	127.5	11.706	1.53	0.00233693469908758	-0.00259105339258288	1.12172865556204E-05	-1.24370562843978E-05	1.67483696726631E-05	17
61	7	991.5	127.5	11.898	1.53	-0.00278877109849418	-0.00936581045607454	-1.33861012727721E-05	-4.49558901891578E-05	4.69065002956363E-05	17
62	7	1007.5	127.5	12.09	1.53	0.0109865838264038	-0.00208836127058021	5.2735602366738E-05	-1.0024134098785E-05	5.36798567566376E-05	17
63	7	1023.5	127.5	12.282	1.53	0.000505194890365601	-0.0143662434008244	2.42493547375489E-06	-6.89579683239572E-05	6.90005920802116E-05	17
64	7	1039.5	127.5	12.474	1.53	-0.0266956279422933	-0.0478791268202864	-0.000128139014123008	-0.000229819808737375	0.000263128773471279	1
65	7	1055.5	127.5	12.666	1.53	-0.0452352598282838	-0.0527788235634337	-0.000217129247175762	-0.000253338353104482	0.000333654658491088	17
66	7	1071.5	127.5	12.858	1.53	-0.0947681413284348	-0.0695874223310966	-0.000454887078376487	-0.000334019627189264	0.000564350392417291	0
67	7	1087.5	127.5	13.05	1.53	-0.106172665255144	-0.0731371983420104	-0.000509628793224692	-0.00035105855204165	0.000618840539917381	0
68	7	1103.5	127.5	13.242	1.53	-0.0654697275119057	-0.0540443215868436	-0.000314254692057148	-0.000259412743616849	0.000407493537409802	17
69	7	1119.5	127.5	13.434	1.53	-0.044576790969586	0.0319026397240426	-0.000213968596654013	0.000153132670675404	0.00026312007749746	1
70	7	1135.5	127.5	13.626	1.53	-0.0518945307703689	-0.0295193694910267	-0.000249093747697771	-0.000141692973556928	0.000286573889071431	17
71	7	1151.5	127.5	13.818	1.53	-0.0233847185882041	-0.0261577224591747	-0.00011224664922338	-0.000125557067804039	0.00016841581736115	17
72	7	1167.5	127.5	14.01	1.53	-0.0357041972165462	-0.0392675822998475	-0.000171380146639422	-0.000188484395039268	0.000254749920187364	17
73	7	1183.5	127.5	14.202	1.53	-0.0809063324898792	-0.035838508362455	-0.00038835039595142	-0.000172024840139784	0.000424745306814264	17
74	7	1199.5	127.5	14.394	1.53	-0.0724709934729617	-0.0251236436573284	-0.000347860768670216	-0.000120593489555176	0.000368171025615716	17
75	7	1215.5	127.5	14.586	1.53	-0.0640356544560442	-0.0144087789522018	-0.000307371141389012	-6.91621389705688E-05	0.00031505621724665	17
76	7	1231.5	127.5	14.778	1.53	-0.054148167691892	-0.00725301788406796	-0.000259911204921082	-3.48144858435262E-05	0.000262232497734506	17
77	7	1247.5	127.5	14.97	1.53	-0.0442606778960908	-9.72569462002563E-05	-0.000212451253901236	-4.6683334176123E-07	0.000212451766802671	17
78	7	1263.5	127.5	15.162	1.53	-0.0442606778960908	-9.72569462002563E-05	-0.000212451253901236	-4.6683334176123E-07	0.000212451766802671	17
0	8	15.5	143.5	0.186	1.722	0.00706481538751783	-0.0213231487578014	3.39111138600856E-05	-0.000102351114037447	0.00010782260518063	1
1	8	31.5	143.5	0.378	1.722	-0.00953817031283203	0.000193413439338504	-4.57832175015938E-05	9.2838450882482E-07	4.57926293479034E-05	0
2	8	47.5	143.5	0.57	1.722	0.0510871783869031	-0.0489231600416436	0.000245218456257135	-0.000234831168199889	0.000339525799972928	0
3	8	63.5	143.5	0.762	1.722	0.00879295247576313	-0.0793751079678865	4.2206171883663E-05	-0.000381000518245855	0.000383331130810796	16
4	8	79.5	143.5	0.954	1.722	-0.00204000608997982	-0.0965394247032236	-9.79202923190314E-06	-0.000463389238575473	0.000463492686311268	16
5	8	95.5	143.5	1.146	1.722	0.0145171285718485	-0.0675076322901683	6.9682217144873E-05	-0.000324036634992808	0.000331444342542888	0
6	8	111.5	143.5	1.338	1.722	0.0133721641759621	-0.0281043655074124	6.41863880446181E-05	-0.000134900954435579	0.000149392636759127	1
7	8	127.5	143.5	1.53	1.722	-0.0164257047193435	-0.0693186848366167	-7.8843382652849E-05	-0.00033272968721576	0.000341943451089272	1
8	8	143.5	143.5	1.722	1.722	-0.0252566345200952	-0.0282613715777795	-0.000121231845696457	-0.000135654583573341	0.000181932202909287	17
9	8	159.5	143.5	1.914	1.722	-0.0120143340609502	-0.0229859263830197	-5.7668803492561E-05	-0.000110332446638495	0.000124494737549424	17
10	8	175.5	143.5	2.106	1.722	-0.0127099610836012	-0.0249086648788458	-6.10078132012859E-05	-0.00011956159141846	0.000134227148573296	17
11	8	191.5	143.5	2.298	1.722	-0.0134055881062523	-0.0268314033746719	-6.43468229100108E-05	-0.000128790736198425	0.000143970716984895	17
12	8	207.5	143.5	2.49	1.722	-0.00960567149377311	-0.0197475098199599	-4.6107223170111E-05	-9.47880471358076E-05	0.000105407067639122	17
13	8	223.5	143.5	2.682	1.722	-0.0058057552602501	-0.0126636155073356	-2.78676252492005E-05	-6.0785354435211E-05	6.68690051581755E-05	17
14	8	239.5	143.5	2.874	1.722	-0.00420454057348252	-0.00819655345670374	-2.01817947527161E-05	-3.9343456592178E-05	4.42177839343103E-05	17
15	8	255.5	143.5	3.066	1.722	-0.00260332626567106	-0.00372949178502798	-1.24959660752211E-05	-1.79015605681343E-05	2.18315148106506E-05	17
16	8	271.5	143.5	3.258	1.722	-0.00472498944266893	0.00161815364663198	-2.26799493248109E-05	7.76713750383351E-06	2.39730792010423E-05	17
17	8	287.5	143.5	3.45	1.722	-0.00684665261966681	0.00696579869933582	-3.28639325744007E-05	3.34358337568119E-05	4.68827584861206E-05	17
18	8	303.5	143.5	3.642	1.722	-0.00396329179845149	0.00450300452333371	-1.90238006325671E-05	2.16144217120018E-05	2.8793891999032E-05	17
19	8	319.5	143.5	3.834	1.722	-0.00107993088249714	0.00204021034733159	-5.18366823598626E-06	9.79300966719165E-06	1.10803183493292E-05	17
20	8	335.5	143.5	4.026	1.722	0.0141861058485423	0.00682958140411453	6.80933080730028E-05	3.27819907397497E-05	7.55735239431503E-05	17
21	8	351.5	143.5	4.218	1.722	0.014728198038938	0.00704212122097185	7.06953505869024E-05	3.38021818606649E-05	7.8360832647098E-05	17
22	8	367.5	143.5	4.41	1.722	0.0129740833319534	0.00144807649525723	6.22755999933765E-05	6.95076717723471E-06	6.26622974274576E-05	17
23	8	383.5	143.5	4.602	1.722	0.0126820774918694	-0.0034201680894815	6.0873971960973E-05	-1.64168068295112E-05	6.30488065611302E-05	1
24	8	399.5	143.5	4.794	1.722	0.0110917092873327	-0.00972872612692299	5.32402045791969E-05	-4.66978854092304E-05	7.08181607028052E-05	1
25	8	415.5	143.5	4.986	1.722	0.0429814826929942	-0.0568632640352007	0.000206311116926372	-0.000272943667368963	0.000342144008458758	1
26	8	431.5	143.5	5.178	1.722	0.0187353134606383	-0.0195903900627551	8.99295046110637E-05	-9.40338723012246E-05	0.000130114122752122	17
27	8	447.5	143.5	5.37	1.722	0.00170778074940851	0.00214850198669107	8.19734759716084E-06	1.03128095361171E-05	1.31738585143802E-05	17
28	8	463.5	143.5	5.562	1.722	0.015206078387564	-0.0169335271493765	7.29891762603074E-05	-8.1280930317007E-05	0.000109242892145697	17
29	8	479.5	143.5	5.754	1.722	0.0221269798809468	-0.0190935406862991	0.000106209503428545	-9.16489952942356E-05	0.000140285412488187	17
30	8	495.5	143.5	5.946	1.722	0.0266686644560347	-0.0131855404106318	0.000128009589388967	-6.32905939710326E-05	0.000142801100348484	17
31	8	511.5	143.5	6.138	1.722	0.0312103505469471	-0.00727753861914001	0.000149809682625346	-3.4932185371872E-05	0.000153828471302167	17
32	8	527.5	143.5	6.33	1.722	0.0222955501764469	-0.00641956603431026	0.000107018640846945	-3.08139169646893E-05	0.000111366453510176	17
33	8	543.5	143.5	6.522	1.722	0.0133807482901223	-0.00556159420739277	6.42275917925872E-05	-2.66956521954853E-05	6.95545929009547E-05	17
34	8	559.5	143.5	6.714	1.722	0.00367737015949388	-0.00808280068061625	1.76513767655706E-05	-3.8797443266958E-05	4.26240859816718E-05	17
35	8	575.5	143.5	6.906	1.722	-0.0060260083500907	-0.0106040086696642	-2.89248400804354E-05	-5.08992416143883E-05	5.85438226510589E-05	17
36	8	591.5	143.5	7.098	1.722	-0.0135931971575095	-0.0137272354550078	-6.52473463560455E-05	-6.58907301840372E-05	9.27297391924045E-05	17
37	8	607.5	143.5	7.29	1.722	-0.0211603855859721	-0.0168504629982635	-0.000101569850812666	-8.0882222391665E-05	0.000129839780087314	17
38	8	623.5	143.5	7.482	1.722	-0.00909380105440505	-0.0208121703811533	-4.36502450611442E-05	-9.98984178295359E-05	0.000109018520347428	17
39	8	639.5	143.5	7.674	1.722	-0.0406780964112841	-0.0446615043377581	-0.000195254862774163	-0.000214375220821239	0.000289967578772373	17
40	8	655.5	143.5	7.866	1.722	-0.0645330086020598	-0.049059326556744	-0.000309758441289887	-0.000235484767472371	0.000389105856627547	1
41	8	671.5	143.5	8.058	1.722	-0.014608443355731	-0.0175642571775825	-7.0120528107509E-05	-8.43084344523959E-05	0.000109657651725221	1
42	8	687.5	143.5	8.25	1.722	-0.0213014618566376	-0.0942093417203675	-0.000102247016911861	-0.000452204840257764	0.000463620178615992	0
43	8	703.5	143.5	8.442	1.722	0.0132703866299943	-0.235559513211705	6.36978558239727E-05	-0.00113068566341618	0.00113247847056422	16
44	8	719.5	143.5	8.634	1.722	0.0711000881589522	-0.377849782429015	0.000341280423162971	-0.00181367895565927	0.0018455090575328	16
45	8	735.5	143.5	8.826	1.722	0.171408187270572	-0.538512382869764	0.000822759298898745	-0.00258485943777487	0.00271264283992164	16
46	8	751.5	143.5	9.018	1.722	0.19542580654767	-0.597514784506832	0.000938043871428818	-0.0028680709656328	0.00301757474946869	16
47	8	767.5	143.5	9.21	1.722	0.169325294336886	-0.407836329638182	0.000812761412817054	-0.00195761438226327	0.0021196309074479	16
48	8	783.5	143.5	9.402	1.722	0.10744922443943	-0.204932072544276	0.000515756277309265	-0.000983673948212527	0.00111068401175849	16
49	8	799.5	143.5	9.594	1.722	0.084577726132314	-0.134593077139774	0.000405973085435107	-0.000646046770270914	0.000763014138450383	0
50	8	815.5	143.5	9.786	1.722	0.0199822807189776	0.010072321856569	9.59149474510923E-05	4.83471449115314E-05	0.000107411003000821	0
51	8	831.5	143.5	9.978	1.722	-0.0145535659612506	0.0417103425813063	-6.98571166140027E-05	0.00020020964439027	0.00021204697226912	1
52	8	847.5	143.5	10.17	1.722	-0.0112284017935356	0.0222165802673165	-5.38963286089711E-05	0.000106639585283119	0.000119485628369615	17
53	8	863.5	143.5	10.362	1.722	-0.0188804794258128	0.0136748500760101	-9.06263012439013E-05	6.56392803648487E-05	0.000111900141215128	17
54	8	879.5	143.5	10.554	1.722	2.31481794272434E-11	-2.31481794272434E-11	1.11111261250768E-13	-1.11111261250768E-13	1.57135052593216E-13	17
55	8	895.5	143.5	10.746	1.722	0.0436972277384484	-0.0328456250523838	0.000209746693144552	-0.000157659000251442	0.000262392903191682	17
56	8	911.5	143.5	10.938	1.722	0.0341810967559771	-0.023070468463023	0.00016406926442869	-0.000110738248622511	0.00019794363651846	17
57	8	927.5	143.5	11.13	1.722	0.0246649657735058	-0.0132953103578378	0.000118391835712828	-6.38174897176214E-05	0.000134496463735341	17
58	8	943.5	143.5	11.322	1.722	0.0135009516573821	-0.00794318187521033	6.48045679554343E-05	-3.81272730010096E-05	7.51885694396696E-05	17
59	8	959.5	143.5	11.514	1.722	0.00233693469908758	-0.00259105339258288	1.12172865556204E-05	-1.24370562843978E-05	1.67483696726631E-05	17
60	8	975.5	143.5	11.706	1.722	-0.00053630387242265	-0.00361319886602966	-2.57425858762872E-06	-1.73433545569424E-05	1.75333611884257E-05	17
61	8	991.5	143.5	11.898	1.722	-0.00340954291762804	-0.00463534433947643	-1.63658060046146E-05	-2.22496528294869E-05	2.76204029154785E-05	17
62	8	1007.5	143.5	12.09	1.722	-0.0056296702647766	-0.00643059668921827	-2.70224172709277E-05	-3.08668641082477E-05	4.10240701910617E-05	17
63	8	1023.5	143.5	12.282	1.722	-0.0266956279422933	-0.0478791268202864	-0.000128139014123008	-0.000229819808737375	0.000263128773471279	17
64	8	1039.5	143.5	12.474	1.722	-0.0466134497401072	-0.0621430505513369	-0.000223744558752514	-0.000298286642646417	0.000372876050119378	17
65	8	1055.5	143.5	12.666	1.722	-0.0193222710246725	-0.0348615928184396	-9.27469009184279E-05	-0.00016733564552851	0.000191319643252897	1
66	8	1071.5	143.5	12.858	1.722	-0.0379403520498642	-0.0518438757892538	-0.000182113689839348	-0.000248850603788418	0.000308369938600965	17
67	8	1087.5	143.5	13.05	1.722	-0.0379960783902788	-0.0298531237300873	-0.000182381176273338	-0.000143294993904419	0.000231940399104844	0
68	8	1103.5	143.5	13.242	1.722	-0.0184433671771937	-0.0460191525538297	-8.85281624505296E-05	-0.000220891932258382	0.000237971597640788	0
69	8	1119.5	143.5	13.434	1.722	-0.0480797478173502	-0.0242058229646535	-0.000230782789523281	-0.000116187950230337	0.000258380215416882	16
70	8	1135.5	143.5	13.626	1.722	-0.0110652422335988	-0.0130478580710284	-5.31131627212744E-05	-6.26297187409364E-05	8.21187537887989E-05	1
71	8	1151.5	143.5	13.818	1.722	-0.0357041972165462	-0.0392675822998475	-0.000171380146639422	-0.000188484395039268	0.000254749920187364	1
72	8	1167.5	143.5	14.01	1.722	-0.0430965458993645	-0.021004895340108	-0.000206863420316949	-0.000100823497632518	0.00023012573159054	17
73	8	1183.5	143.5	14.202	1.722	-0.0515406645718031	-0.00776751827894865	-0.000247395189944655	-3.72840877389535E-05	0.000250188895049876	17
74	8	1199.5	143.5	14.394	1.722	-0.0491605502854024	-0.00722902844548419	-0.000235970641369931	-3.46993365383241E-05	0.000238508254667918	17
75	8	1215.5	143.5	14.586	1.722	0.0216461679277321	0.00975272466045377	0.000103901606053114	4.68130783701781E-05	0.000113960554785017	17
76	8	1231.5	143.5	14.778	1.722	0.0385237278048104	0.0112132147478405	0.00018491389346309	5.38234307896346E-05	0.000192587927185599	17
77	8	1247.5	143.5	14.97	1.722	0.0194869850626371	0.00510485354728492	9.35375283006579E-05	2.45032970269676E-05	9.66937472941667E-05	17
78	8	1263.5	143.5	15.162	1.722	-0.0105503939569947	-0.00278729999081406	-5.06418909935746E-05	-1.33790399559075E-05	5.23793836690244E-05	17
0	9	15.5	159.5	0.186	1.914	-0.032877530126522	0.00348456675662116	-0.000157812144607306	1.67259204317816E-05	0.000158696028305208	1
1	9	31.5	159.5	0.378	1.914	-0.000169912925211217	-0.0312445505793827	-8.1558204101384E-07	-0.000149973842781037	0.000149976060398241	1
2	9	47.5	159.5	0.57	1.914	0.0499352609040216	-0.0154547736504658	0.000239689252339303	-7.4182913522236E-05	0.000250906441419151	0
3	9	63.5	159.5	0.762	1.914	0.00120100139611168	-0.0392116877871255	5.76480670133606E-06	-0.000188216101378202	0.000188304364830754	16
4	9	79.5	159.5	0.954	1.914	-0.0331157389155123	-0.0908606246715256	-0.000158955546794459	-0.000436130998423323	0.000464195124535416	16
5	9	95.5	159.5	1.146	1.914	-0.0214839341102409	-0.0705647159785864	-0.000103122883729156	-0.000338710636697215	0.000354061046375409	16
6	9	111.5	159.5	1.338	1.914	-0.0108099819347747	-0.0104176031830624	-5.18879132869188E-05	-5.00044952786993E-05	7.20611205390831E-05	0
7	9	127.5	159.5	1.53	1.914	-0.0340875612891978	0.0127959401652333	-0.000163620294188149	6.142051279312E-05	0.00017476864725112	1
8	9	143.5	159.5	1.722	1.914	-0.0375189514064308	-0.031215452812224	-0.000180090966750868	-0.000149834173498675	0.000234271286873345	17
9	9	159.5	159.5	1.914	1.914	0.00747221368631775	0.00082456002322336	3.58666256943252E-05	3.95788811147213E-06	3.60843417149289E-05	17
10	9	175.5	159.5	2.106	1.914	-0.0147491194487278	-0.0170629603720348	-7.07957733538933E-05	-8.19022097857669E-05	0.000108259011137954	17
11	9	191.5	159.5	2.298	1.914	-0.0121880020742537	-0.0124931845372582	-5.8502409956418E-05	-5.99672857788391E-05	8.37771289457317E-05	17
12	9	207.5	159.5	2.49	1.914	-0.00783612146430338	-0.00666867056982786	-3.76133830286562E-05	-3.20096187351737E-05	4.93901030008198E-05	17
13	9	223.5	159.5	2.682	1.914	-0.0034842404753969	-0.000844157360309812	-1.67243542819051E-05	-4.0519553294871E-06	1.72082064184167E-05	17
14	9	239.5	159.5	2.874	1.914	-0.00352976295895739	-0.000253309645851611	-1.69428622029955E-05	-1.21588630008773E-06	1.69864345618624E-05	17
15	9	255.5	159.5	3.066	1.914	-0.00357528506356175	0.000337538092291349	-1.71613683050964E-05	1.62018284299847E-06	1.72376783398436E-05	17
16	9	271.5	159.5	3.258	1.914	-0.00587233406198114	0.000386406805811627	-2.81872034975095E-05	1.85475266789581E-06	2.82481600899789E-05	17
17	9	287.5	159.5	3.45	1.914	-0.00816938306040053	0.000435275495647147	-3.92130386899225E-05	2.08932237910631E-06	3.92686601668709E-05	17
18	9	303.5	159.5	3.642	1.914	-0.00684665261966681	0.00696579869933582	-3.28639325744007E-05	3.34358337568119E-05	4.68827584861206E-05	17
19	9	319.5	159.5	3.834	1.914	-0.005869250495986	0.0308526402174418	-2.81724023807328E-05	0.00014809267304372	0.000150748545814333	17
20	9	335.5	159.5	4.026	1.914	0.00551235719588779	0.0151779280107197	2.64593145402614E-05	7.28540544514544E-05	7.75100546765126E-05	17
21	9	351.5	159.5	4.218	1.914	0.0141861058485423	0.00682958140411453	6.80933080730028E-05	3.27819907397497E-05	7.55735239431503E-05	1
22	9	367.5	159.5	4.41	1.914	0.0558329763104363	-0.0361535724853942	0.000267998286290094	-0.000173537147929892	0.00031927765841986	1
23	9	383.5	159.5	4.602	1.914	0.0202355931833154	-0.00810985435843274	9.71308472799137E-05	-3.89273009204771E-05	0.000104640987429722	1
24	9	399.5	159.5	4.794	1.914	0.0243517267032682	-0.0317200040929796	0.000116888288175687	-0.000152256019646302	0.000191949908651131	17
25	9	415.5	159.5	4.986	1.914	0.0270365944743389	-0.0332959947021057	0.000129775653476827	-0.000159820774570107	0.000205874719719364	17
26	9	431.5	159.5	5.178	1.914	0.0429814826929942	-0.0568632640352007	0.000206311116926372	-0.000272943667368963	0.000342144008458758	17
27	9	447.5	159.5	5.37	1.914	0.0126807465979558	-0.0132676435290098	6.08675836701877E-05	-6.36846889392473E-05	8.80942810126514E-05	17
28	9	463.5	159.5	5.562	1.914	0.00828517916791801	-0.0147735151282783	3.97688600060064E-05	-7.0912872615736E-05	8.13031225033389E-05	17
